t	dbpedia
https://cso.kmi.open.ac.uk/topics/forward_and_inverse_kinematics	http://dbpedia.org/resource/Inverse_kinematics
https://cso.kmi.open.ac.uk/topics/inverse_kinematics_problem	http://dbpedia.org/resource/Inverse_kinematics
https://cso.kmi.open.ac.uk/topics/inverse_kinematics_solutions	http://dbpedia.org/resource/Inverse_kinematics
https://cso.kmi.open.ac.uk/topics/kinematics_analysis	http://dbpedia.org/resource/Kinematics
https://cso.kmi.open.ac.uk/topics/kinematic_chain	http://dbpedia.org/resource/Kinematic_chain
https://cso.kmi.open.ac.uk/topics/screw_theory	http://dbpedia.org/resource/Screw_theory
https://cso.kmi.open.ac.uk/topics/jacobian	http://dbpedia.org/resource/Jacobian_matrix_and_determinant
https://cso.kmi.open.ac.uk/topics/motion_picture_editing_machines	http://dbpedia.org/resource/Film
https://cso.kmi.open.ac.uk/topics/smart_materials	http://dbpedia.org/resource/Smart_material
https://cso.kmi.open.ac.uk/topics/strap-down_inertial_navigation_systems	http://dbpedia.org/resource/Inertial_navigation_system
https://cso.kmi.open.ac.uk/topics/range_finding	http://dbpedia.org/resource/Rangefinder
https://cso.kmi.open.ac.uk/topics/range_estimation	http://dbpedia.org/resource/Stadiametric_rangefinding
https://cso.kmi.open.ac.uk/topics/haptic_sensation	http://dbpedia.org/resource/Haptic_technology
https://cso.kmi.open.ac.uk/topics/needle_insertion	http://dbpedia.org/resource/Hypodermic_needle
https://cso.kmi.open.ac.uk/topics/haptic_perception	http://dbpedia.org/resource/Haptic_perception
https://cso.kmi.open.ac.uk/topics/haptic_devices	http://dbpedia.org/resource/Haptic_technology
https://cso.kmi.open.ac.uk/topics/haptic_systems	http://dbpedia.org/resource/Haptic_technology
https://cso.kmi.open.ac.uk/topics/facial_action_coding_system	http://dbpedia.org/resource/Facial_Action_Coding_System
https://cso.kmi.open.ac.uk/topics/elastic_deformation	http://dbpedia.org/resource/Deformation_(engineering)
https://cso.kmi.open.ac.uk/topics/augmented_reality_systems	http://dbpedia.org/resource/Augmented_reality
https://cso.kmi.open.ac.uk/topics/smart_grid	http://dbpedia.org/resource/Smart_grid
https://cso.kmi.open.ac.uk/topics/demand_response_programs	http://dbpedia.org/resource/Demand_response
https://cso.kmi.open.ac.uk/topics/distributed_energy_resources	http://dbpedia.org/resource/Distributed_generation
https://cso.kmi.open.ac.uk/topics/acoustic_wave_scattering	http://dbpedia.org/resource/Acoustic_wave
https://cso.kmi.open.ac.uk/topics/autonomous_driving	http://dbpedia.org/resource/Autonomous_car
https://cso.kmi.open.ac.uk/topics/acoustic_source_localization	http://dbpedia.org/resource/Acoustic_location
https://cso.kmi.open.ac.uk/topics/hands-free	http://dbpedia.org/resource/Handsfree
https://cso.kmi.open.ac.uk/topics/reverberant_environment	http://dbpedia.org/resource/Reverberation
https://cso.kmi.open.ac.uk/topics/generalized_sidelobe_cancellers	http://dbpedia.org/resource/Side_lobe
https://cso.kmi.open.ac.uk/topics/generalized_sidelobe_canceller	http://dbpedia.org/resource/Side_lobe
https://cso.kmi.open.ac.uk/topics/acoustic_wave_velocity_measurement	http://dbpedia.org/resource/Acoustic_wave
https://cso.kmi.open.ac.uk/topics/telesurgery	http://dbpedia.org/resource/Remote_surgery
https://cso.kmi.open.ac.uk/topics/telerobotic_systems	http://dbpedia.org/resource/Telerobotics
https://cso.kmi.open.ac.uk/topics/telerobotics	http://dbpedia.org/resource/Telerobotics
https://cso.kmi.open.ac.uk/topics/underwater_vehicles	http://dbpedia.org/resource/Submarine
https://cso.kmi.open.ac.uk/topics/underwater_robotics	http://dbpedia.org/resource/Robotics
https://cso.kmi.open.ac.uk/topics/underwater_sensor_networks	http://dbpedia.org/resource/Wireless_sensor_network
https://cso.kmi.open.ac.uk/topics/act-r	http://dbpedia.org/resource/ACT-R
https://cso.kmi.open.ac.uk/topics/cognitive_maps	http://dbpedia.org/resource/Cognitive_map
https://cso.kmi.open.ac.uk/topics/cognitive_wireless_networks	http://dbpedia.org/resource/Cognition
https://cso.kmi.open.ac.uk/topics/radio_resources	http://dbpedia.org/resource/Radio
https://cso.kmi.open.ac.uk/topics/gnu_radio	http://dbpedia.org/resource/GNU_Radio
https://cso.kmi.open.ac.uk/topics/stackelberg_games	http://dbpedia.org/resource/Stackelberg_competition
https://cso.kmi.open.ac.uk/topics/stackelberg_game	http://dbpedia.org/resource/Stackelberg_competition
https://cso.kmi.open.ac.uk/topics/ultra_wideband	http://dbpedia.org/resource/Ultra-wideband
https://cso.kmi.open.ac.uk/topics/ultra-wideband_%28uwb%29	http://dbpedia.org/resource/Ultra-wideband
https://cso.kmi.open.ac.uk/topics/ultra-wideband	http://dbpedia.org/resource/Ultra-wideband
https://cso.kmi.open.ac.uk/topics/stochastic_geometry	http://dbpedia.org/resource/Stochastic_geometry
https://cso.kmi.open.ac.uk/topics/precoding	http://dbpedia.org/resource/Precoding
https://cso.kmi.open.ac.uk/topics/software_radio	http://dbpedia.org/resource/Software-defined_radio
https://cso.kmi.open.ac.uk/topics/distributed_power_control	http://dbpedia.org/resource/Distributed_power
https://cso.kmi.open.ac.uk/topics/power_control_algorithm	http://dbpedia.org/resource/Algorithm
https://cso.kmi.open.ac.uk/topics/radio_resource_allocation	http://dbpedia.org/resource/Radio
https://cso.kmi.open.ac.uk/topics/fusion_rule	http://dbpedia.org/resource/Nuclear_fusion
https://cso.kmi.open.ac.uk/topics/generalized_likelihood_ratio_test_%28glrt%29	http://dbpedia.org/resource/Likelihood-ratio_test
https://cso.kmi.open.ac.uk/topics/generalized_likelihood_ratio_test	http://dbpedia.org/resource/Likelihood-ratio_test
https://cso.kmi.open.ac.uk/topics/subcarrier_and_power_allocation	http://dbpedia.org/resource/Subcarrier
https://cso.kmi.open.ac.uk/topics/channel_access	http://dbpedia.org/resource/Channel_access_method
https://cso.kmi.open.ac.uk/topics/channel_utilization	http://dbpedia.org/resource/Throughput
https://cso.kmi.open.ac.uk/topics/ieee_802.11	http://dbpedia.org/resource/IEEE_802.11
https://cso.kmi.open.ac.uk/topics/ieee_802.11s	http://dbpedia.org/resource/IEEE_802.11s
https://cso.kmi.open.ac.uk/topics/ieee_802.11_dcf	http://dbpedia.org/resource/IEEE_802.11
https://cso.kmi.open.ac.uk/topics/ieee_802.11_wireless_networks	http://dbpedia.org/resource/IEEE_802.11
https://cso.kmi.open.ac.uk/topics/ieee_802.11_wireless_lan	http://dbpedia.org/resource/IEEE_802.11
https://cso.kmi.open.ac.uk/topics/802.11_networks	http://dbpedia.org/resource/IEEE_802.11
https://cso.kmi.open.ac.uk/topics/handoff_latency	http://dbpedia.org/resource/Lag
https://cso.kmi.open.ac.uk/topics/ieee_802.11_distributed_coordination_functions	http://dbpedia.org/resource/IEEE_802.11
https://cso.kmi.open.ac.uk/topics/partial_csi	http://dbpedia.org/resource/Church_of_South_India
https://cso.kmi.open.ac.uk/topics/csi	http://dbpedia.org/resource/Church_of_South_India
https://cso.kmi.open.ac.uk/topics/multiplexing_gains	http://dbpedia.org/resource/Multiplexing
https://cso.kmi.open.ac.uk/topics/multiple-input_multiple-output_channels	http://dbpedia.org/resource/MIMO
https://cso.kmi.open.ac.uk/topics/transmit_beamforming	http://dbpedia.org/resource/Beamforming
https://cso.kmi.open.ac.uk/topics/robust_beamforming	http://dbpedia.org/resource/Beamforming
https://cso.kmi.open.ac.uk/topics/mimo_broadcast_channels	http://dbpedia.org/resource/MIMO
https://cso.kmi.open.ac.uk/topics/time_division_duplex	http://dbpedia.org/resource/Duplex_(telecommunications)
https://cso.kmi.open.ac.uk/topics/channel_estimation_errors	http://dbpedia.org/resource/Channel_state_information
https://cso.kmi.open.ac.uk/topics/channel_estimation_error	http://dbpedia.org/resource/Channel_state_information
https://cso.kmi.open.ac.uk/topics/multi-user_mimo	http://dbpedia.org/resource/MIMO
https://cso.kmi.open.ac.uk/topics/linear_precoding	http://dbpedia.org/resource/Precoding
https://cso.kmi.open.ac.uk/topics/wiretap_channel	http://dbpedia.org/resource/Telephone_tapping
https://cso.kmi.open.ac.uk/topics/spatial_multiplexing	http://dbpedia.org/resource/Spatial_multiplexing
https://cso.kmi.open.ac.uk/topics/multi-user_mimo_systems	http://dbpedia.org/resource/MIMO
https://cso.kmi.open.ac.uk/topics/distributed_beamforming	http://dbpedia.org/resource/Beamforming
https://cso.kmi.open.ac.uk/topics/semidefinite_relaxation	http://dbpedia.org/resource/Definite_quadratic_form
https://cso.kmi.open.ac.uk/topics/mimo_channel	http://dbpedia.org/resource/MIMO
https://cso.kmi.open.ac.uk/topics/mimo_channels	http://dbpedia.org/resource/MIMO
https://cso.kmi.open.ac.uk/topics/precoding_matrix	http://dbpedia.org/resource/Precoding
https://cso.kmi.open.ac.uk/topics/zero-forcing_beamforming	http://dbpedia.org/resource/Beamforming
https://cso.kmi.open.ac.uk/topics/codebook_design	http://dbpedia.org/resource/Codebook
https://cso.kmi.open.ac.uk/topics/grassmannian	http://dbpedia.org/resource/Grassmannian
https://cso.kmi.open.ac.uk/topics/csi_feedback	http://dbpedia.org/resource/Church_of_South_India
https://cso.kmi.open.ac.uk/topics/mu-mimo	http://dbpedia.org/resource/Multi-user_MIMO
https://cso.kmi.open.ac.uk/topics/precoding_scheme	http://dbpedia.org/resource/Precoding
https://cso.kmi.open.ac.uk/topics/mu-mimo_systems	http://dbpedia.org/resource/Multi-user_MIMO
https://cso.kmi.open.ac.uk/topics/imperfect_csi	http://dbpedia.org/resource/Church_of_South_India
https://cso.kmi.open.ac.uk/topics/analog_network_coding	http://dbpedia.org/resource/Linear_network_coding
https://cso.kmi.open.ac.uk/topics/distributed_space-time_coding	http://dbpedia.org/resource/Space–time_code
https://cso.kmi.open.ac.uk/topics/mimo_relay	http://dbpedia.org/resource/MIMO
https://cso.kmi.open.ac.uk/topics/multi-user_mimo_downlinks	http://dbpedia.org/resource/MIMO
https://cso.kmi.open.ac.uk/topics/perfect_secrecy	http://dbpedia.org/resource/Information-theoretic_security
https://cso.kmi.open.ac.uk/topics/information-theoretic_security	http://dbpedia.org/resource/Information-theoretic_security
https://cso.kmi.open.ac.uk/topics/ieee_802.16j	http://dbpedia.org/resource/Institute_of_Electrical_and_Electronics_Engineers
https://cso.kmi.open.ac.uk/topics/multi-hop_relay_networks	http://dbpedia.org/resource/Multi-hop_routing
https://cso.kmi.open.ac.uk/topics/downlink_systems	http://dbpedia.org/resource/Telecommunications_link
https://cso.kmi.open.ac.uk/topics/mimo_transmission	http://dbpedia.org/resource/MIMO
https://cso.kmi.open.ac.uk/topics/superposition_coding	http://dbpedia.org/resource/Quantum_superposition
https://cso.kmi.open.ac.uk/topics/memoryless	http://dbpedia.org/resource/Memorylessness
https://cso.kmi.open.ac.uk/topics/coordinated_beamforming	http://dbpedia.org/resource/Beamforming
https://cso.kmi.open.ac.uk/topics/fractional_frequency_reuse	http://dbpedia.org/resource/Cellular_network
https://cso.kmi.open.ac.uk/topics/mimo_channel_models	http://dbpedia.org/resource/MIMO
https://cso.kmi.open.ac.uk/topics/stackelberg_equilibrium	http://dbpedia.org/resource/Stackelberg_competition
https://cso.kmi.open.ac.uk/topics/stackelberg	http://dbpedia.org/resource/Stackelberg_competition
https://cso.kmi.open.ac.uk/topics/multi-hop_relay	http://dbpedia.org/resource/Multi-hop_routing
https://cso.kmi.open.ac.uk/topics/radio_resource_management	http://dbpedia.org/resource/Radio_resource_management
https://cso.kmi.open.ac.uk/topics/spectrum_management	http://dbpedia.org/resource/Spectrum_management
https://cso.kmi.open.ac.uk/topics/spectrum_utilization	http://dbpedia.org/resource/Spectrum
https://cso.kmi.open.ac.uk/topics/spectrum_holes	http://dbpedia.org/resource/Spectrum
https://cso.kmi.open.ac.uk/topics/handover_decision	http://dbpedia.org/resource/Handover
https://cso.kmi.open.ac.uk/topics/mobile_security	http://dbpedia.org/resource/Mobile_security
https://cso.kmi.open.ac.uk/topics/mobility_management	http://dbpedia.org/resource/Mobility_management
https://cso.kmi.open.ac.uk/topics/ad_hoc_wireless_networks	http://dbpedia.org/resource/Wireless_ad_hoc_network
https://cso.kmi.open.ac.uk/topics/transmission_power	http://dbpedia.org/resource/Electric_power_transmission
https://cso.kmi.open.ac.uk/topics/carrier_sense_multiple_access	http://dbpedia.org/resource/Carrier-sense_multiple_access
https://cso.kmi.open.ac.uk/topics/wireless_multicast	http://dbpedia.org/resource/Wireless
https://cso.kmi.open.ac.uk/topics/access_network	http://dbpedia.org/resource/Access_network
https://cso.kmi.open.ac.uk/topics/wi-fi	http://dbpedia.org/resource/Wi-Fi
https://cso.kmi.open.ac.uk/topics/wifi	http://dbpedia.org/resource/Wi-Fi
https://cso.kmi.open.ac.uk/topics/mobile_service	http://dbpedia.org/resource/Mobile_service
https://cso.kmi.open.ac.uk/topics/access_point	http://dbpedia.org/resource/Wireless_access_point
https://cso.kmi.open.ac.uk/topics/mobile_ipv6	http://dbpedia.org/resource/Mobile_IP
https://cso.kmi.open.ac.uk/topics/mobile_ip	http://dbpedia.org/resource/Mobile_IP
https://cso.kmi.open.ac.uk/topics/transmission_ranges	http://dbpedia.org/resource/Electric_power_transmission
https://cso.kmi.open.ac.uk/topics/transmission_range	http://dbpedia.org/resource/Electric_power_transmission
https://cso.kmi.open.ac.uk/topics/multihop_wireless_networks	http://dbpedia.org/resource/Multi-hop_routing
https://cso.kmi.open.ac.uk/topics/multihop_wireless_network	http://dbpedia.org/resource/Multi-hop_routing
https://cso.kmi.open.ac.uk/topics/multi-hop_wireless_networks	http://dbpedia.org/resource/Multi-hop_routing
https://cso.kmi.open.ac.uk/topics/heterogeneous_networks	http://dbpedia.org/resource/Homogeneity_and_heterogeneity
https://cso.kmi.open.ac.uk/topics/mac_layer	http://dbpedia.org/resource/Media_access_control
https://cso.kmi.open.ac.uk/topics/tcp_throughput	http://dbpedia.org/resource/Throughput
https://cso.kmi.open.ac.uk/topics/wireless_network_coding	http://dbpedia.org/resource/Linear_network_coding
https://cso.kmi.open.ac.uk/topics/poisson_point_process	http://dbpedia.org/resource/Poisson_point_process
https://cso.kmi.open.ac.uk/topics/wireless_cellular_networks	http://dbpedia.org/resource/Wireless
https://cso.kmi.open.ac.uk/topics/mobile_cellular_networks	http://dbpedia.org/resource/Cellular_network
https://cso.kmi.open.ac.uk/topics/mobile_wimax	http://dbpedia.org/resource/WiMAX
https://cso.kmi.open.ac.uk/topics/ieee_802.16e	http://dbpedia.org/resource/IEEE_802.16
https://cso.kmi.open.ac.uk/topics/data_link_layer	http://dbpedia.org/resource/Data_link_layer
https://cso.kmi.open.ac.uk/topics/multihop_networks	http://dbpedia.org/resource/Multi-hop_routing
https://cso.kmi.open.ac.uk/topics/multi-hop_networks	http://dbpedia.org/resource/Multi-hop_routing
https://cso.kmi.open.ac.uk/topics/ieee_802.11e	http://dbpedia.org/resource/IEEE_802.11e-2005
https://cso.kmi.open.ac.uk/topics/wimax_systems	http://dbpedia.org/resource/WiMAX
https://cso.kmi.open.ac.uk/topics/wimax_networks	http://dbpedia.org/resource/WiMAX
https://cso.kmi.open.ac.uk/topics/wireless_nodes	http://dbpedia.org/resource/Wireless
https://cso.kmi.open.ac.uk/topics/frequency_reuse	http://dbpedia.org/resource/Cellular_network
https://cso.kmi.open.ac.uk/topics/ieee_802.16	http://dbpedia.org/resource/IEEE_802.16
https://cso.kmi.open.ac.uk/topics/packet_loss_rates	http://dbpedia.org/resource/Packet_loss
https://cso.kmi.open.ac.uk/topics/packet_loss_rate	http://dbpedia.org/resource/Packet_loss
https://cso.kmi.open.ac.uk/topics/sctp	http://dbpedia.org/resource/Stream_Control_Transmission_Protocol
https://cso.kmi.open.ac.uk/topics/radio_interface	http://dbpedia.org/resource/Air_interface
https://cso.kmi.open.ac.uk/topics/mobile_ad_hoc_networks	http://dbpedia.org/resource/Mobile_ad_hoc_network
https://cso.kmi.open.ac.uk/topics/mobile_ad_hoc_network	http://dbpedia.org/resource/Mobile_ad_hoc_network
https://cso.kmi.open.ac.uk/topics/qos_routing	http://dbpedia.org/resource/Quality_of_service
https://cso.kmi.open.ac.uk/topics/mobile_antennas	http://dbpedia.org/resource/Microstrip_antenna
https://cso.kmi.open.ac.uk/topics/wireless_communication_systems	http://dbpedia.org/resource/Wireless
https://cso.kmi.open.ac.uk/topics/sensor_node_%28sn%29	http://dbpedia.org/resource/Sensor_node
https://cso.kmi.open.ac.uk/topics/data_packet	http://dbpedia.org/resource/Network_packet
https://cso.kmi.open.ac.uk/topics/utility_function	http://dbpedia.org/resource/Utility
https://cso.kmi.open.ac.uk/topics/mobility_model	http://dbpedia.org/resource/Mobility_model
https://cso.kmi.open.ac.uk/topics/mobile_terminal	http://dbpedia.org/resource/Mobile_phone
https://cso.kmi.open.ac.uk/topics/mobile_sensor_networks	http://dbpedia.org/resource/Wireless_sensor_network
https://cso.kmi.open.ac.uk/topics/mobile_sensor_network	http://dbpedia.org/resource/Wireless_sensor_network
https://cso.kmi.open.ac.uk/topics/mobile_network	http://dbpedia.org/resource/Cellular_network
https://cso.kmi.open.ac.uk/topics/turbo_codes	http://dbpedia.org/resource/Turbo_code
