prop	a	b	label
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/decision_rule	https://cso.kmi.open.ac.uk/topics/decision_tables	decision rule
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/decision_rule	https://cso.kmi.open.ac.uk/topics/decision_table	decision rule
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/decision_rule	https://cso.kmi.open.ac.uk/topics/decision_rules	decision rule
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/analytic_network_process	https://cso.kmi.open.ac.uk/topics/analytic_network_process_%28anp%29	analytic network process
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/analytic_network_process_%28anp%29	https://cso.kmi.open.ac.uk/topics/analytic_network_process	analytic network process (anp)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/group_decision-making	https://cso.kmi.open.ac.uk/topics/group_decision	group decision-making
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/group_decision	https://cso.kmi.open.ac.uk/topics/group_decision-making	group decision
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/binary_decision_diagrams_%28bdd%29	https://cso.kmi.open.ac.uk/topics/binary_decision_diagram_%28bdd%29	binary decision diagrams (bdd)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/binary_decision_diagrams_%28bdd%29	https://cso.kmi.open.ac.uk/topics/binary_decision_diagrams	binary decision diagrams (bdd)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/binary_decision_diagrams_%28bdd%29	https://cso.kmi.open.ac.uk/topics/binary_decision_diagram	binary decision diagrams (bdd)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/dempster-shafer_theory	https://cso.kmi.open.ac.uk/topics/dempster-shafer	dempster-shafer theory
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/attribute_reduction	https://cso.kmi.open.ac.uk/topics/attributes_reduction	attribute reduction
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/fuzzy_decision_trees	https://cso.kmi.open.ac.uk/topics/fuzzy_decision_tree	fuzzy decision trees
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/fuzzy_decision_tree	https://cso.kmi.open.ac.uk/topics/fuzzy_decision_trees	fuzzy decision tree
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/many_valued_logics	https://cso.kmi.open.ac.uk/topics/many-valued_logic	many valued logics
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/many-valued_logic	https://cso.kmi.open.ac.uk/topics/many_valued_logics	many-valued logic
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/discernibility_matrix	https://cso.kmi.open.ac.uk/topics/discernibility	discernibility matrix
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/discernibility	https://cso.kmi.open.ac.uk/topics/discernibility_matrix	discernibility
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/clinical_decision_support	https://cso.kmi.open.ac.uk/topics/clinical_decision_support_systems	clinical decision support
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/clinical_decision_support	https://cso.kmi.open.ac.uk/topics/clinical_decision_support_system	clinical decision support
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/clinical_decision_support_systems	https://cso.kmi.open.ac.uk/topics/clinical_decision_support	clinical decision support systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/clinical_decision_support_systems	https://cso.kmi.open.ac.uk/topics/clinical_decision_support_system	clinical decision support systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/clinical_decision_support_system	https://cso.kmi.open.ac.uk/topics/clinical_decision_support	clinical decision support system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/clinical_decision_support_system	https://cso.kmi.open.ac.uk/topics/clinical_decision_support_systems	clinical decision support system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/choquet_integral	https://cso.kmi.open.ac.uk/topics/choquet_integrals	choquet integral
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/choquet_integrals	https://cso.kmi.open.ac.uk/topics/choquet_integral	choquet integrals
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/decision_diagram	https://cso.kmi.open.ac.uk/topics/decision_diagrams	decision diagram
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/decision_diagrams	https://cso.kmi.open.ac.uk/topics/decision_diagram	decision diagrams
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/incomplete_information_systems	https://cso.kmi.open.ac.uk/topics/incomplete_information_system	incomplete information systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/incomplete_information_system	https://cso.kmi.open.ac.uk/topics/incomplete_information_systems	incomplete information system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/attributes_reduction	https://cso.kmi.open.ac.uk/topics/attribute_reduction	attributes reduction
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/query_answering	https://cso.kmi.open.ac.uk/topics/answering_queries	query answering
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/regular_languages	https://cso.kmi.open.ac.uk/topics/regular_language	regular languages
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/description_logic	https://cso.kmi.open.ac.uk/topics/description_logics	description logic
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/description_logics	https://cso.kmi.open.ac.uk/topics/description_logic	description logics
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/push-down_automata	https://cso.kmi.open.ac.uk/topics/pushdown_automata	push-down automata
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/pushdown_automata	https://cso.kmi.open.ac.uk/topics/push-down_automata	pushdown automata
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/query_rewritings	https://cso.kmi.open.ac.uk/topics/query_rewriting	query rewritings
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/query_rewriting	https://cso.kmi.open.ac.uk/topics/query_rewritings	query rewriting
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/answering_queries	https://cso.kmi.open.ac.uk/topics/query_answering	answering queries
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/regular_language	https://cso.kmi.open.ac.uk/topics/regular_languages	regular language
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/deontic_logic	https://cso.kmi.open.ac.uk/topics/deontic	deontic logic
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/deontic	https://cso.kmi.open.ac.uk/topics/deontic_logic	deontic
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/coalgebra	https://cso.kmi.open.ac.uk/topics/coalgebras	coalgebra
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/coalgebra	https://cso.kmi.open.ac.uk/topics/coalgebraic	coalgebra
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/coalgebras	https://cso.kmi.open.ac.uk/topics/coalgebra	coalgebras
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/coalgebras	https://cso.kmi.open.ac.uk/topics/coalgebraic	coalgebras
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/coalgebraic	https://cso.kmi.open.ac.uk/topics/coalgebra	coalgebraic
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/coalgebraic	https://cso.kmi.open.ac.uk/topics/coalgebras	coalgebraic
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/web_ontology_language	https://cso.kmi.open.ac.uk/topics/owl	web ontology language
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/owl	https://cso.kmi.open.ac.uk/topics/web_ontology_language	owl
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/reasoner	https://cso.kmi.open.ac.uk/topics/reasoning	reasoner
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/reasoner	https://cso.kmi.open.ac.uk/topics/reasoning_algorithms	reasoner
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/reasoner	https://cso.kmi.open.ac.uk/topics/reasoning_problems	reasoner
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/reasoner	https://cso.kmi.open.ac.uk/topics/reasoning_system	reasoner
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/reasoner	https://cso.kmi.open.ac.uk/topics/reasoning_tasks	reasoner
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/random_forests	https://cso.kmi.open.ac.uk/topics/random_forest	random forests
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/random_forest	https://cso.kmi.open.ac.uk/topics/random_forests	random forest
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/spatial_index	https://cso.kmi.open.ac.uk/topics/spatial_indices	spatial index
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/spatial_indices	https://cso.kmi.open.ac.uk/topics/spatial_index	spatial indices
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/ensemble_learning	https://cso.kmi.open.ac.uk/topics/ensemble_methods	ensemble learning
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/ensemble_methods	https://cso.kmi.open.ac.uk/topics/ensemble_learning	ensemble methods
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/continuous_queries	https://cso.kmi.open.ac.uk/topics/continuous_query	continuous queries
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/continuous_query	https://cso.kmi.open.ac.uk/topics/continuous_queries	continuous query
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/boosting_algorithm	https://cso.kmi.open.ac.uk/topics/boosting	boosting algorithm
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/dempster-shafer	https://cso.kmi.open.ac.uk/topics/dempster-shafer_theory	dempster-shafer
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gm_%281_%2C_1%29_model	https://cso.kmi.open.ac.uk/topics/gm_%281_%2C_1%29	gm (1 , 1) model
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/gm_%281_%2C_1%29	https://cso.kmi.open.ac.uk/topics/gm_%281_%2C_1%29_model	gm (1 , 1)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/sugeno_integrals	https://cso.kmi.open.ac.uk/topics/sugeno_integral	sugeno integrals
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/sugeno_integral	https://cso.kmi.open.ac.uk/topics/sugeno_integrals	sugeno integral
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/smart_sensors	https://cso.kmi.open.ac.uk/topics/smart_sensor	smart sensors
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/distributed_parameter_systems	https://cso.kmi.open.ac.uk/topics/distributed_parameter_system	distributed parameter systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/distributed_parameter_system	https://cso.kmi.open.ac.uk/topics/distributed_parameter_systems	distributed parameter system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/smart_sensor	https://cso.kmi.open.ac.uk/topics/smart_sensors	smart sensor
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/networked_control_systems_%28ncss%29	https://cso.kmi.open.ac.uk/topics/networked_control_systems	networked control systems (ncss)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/networked_control_systems_%28ncss%29	https://cso.kmi.open.ac.uk/topics/networked_control_system	networked control systems (ncss)
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/networked_control_systems	https://cso.kmi.open.ac.uk/topics/networked_control_systems_%28ncss%29	networked control systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/networked_control_systems	https://cso.kmi.open.ac.uk/topics/networked_control_system	networked control systems
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/networked_control_system	https://cso.kmi.open.ac.uk/topics/networked_control_systems_%28ncss%29	networked control system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/networked_control_system	https://cso.kmi.open.ac.uk/topics/networked_control_systems	networked control system
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/femto-second_laser	https://cso.kmi.open.ac.uk/topics/femtosecond_laser	femto-second laser
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/femtosecond_laser	https://cso.kmi.open.ac.uk/topics/femto-second_laser	femtosecond laser
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/femtoseconds	https://cso.kmi.open.ac.uk/topics/femtosecond	femtoseconds
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/femtosecond	https://cso.kmi.open.ac.uk/topics/femtoseconds	femtosecond
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/fluences	https://cso.kmi.open.ac.uk/topics/fluence	fluences
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/mode-locked_laser	https://cso.kmi.open.ac.uk/topics/mode-locked_lasers	mode-locked laser
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/mode-locked_lasers	https://cso.kmi.open.ac.uk/topics/mode-locked_laser	mode-locked lasers
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/fluence	https://cso.kmi.open.ac.uk/topics/fluences	fluence
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/excimer	https://cso.kmi.open.ac.uk/topics/excimers	excimer
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/excimers	https://cso.kmi.open.ac.uk/topics/excimer	excimers
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/networked_controls	https://cso.kmi.open.ac.uk/topics/networked_control	networked controls
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/networked_control	https://cso.kmi.open.ac.uk/topics/networked_controls	networked control
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/network-induced_delays	https://cso.kmi.open.ac.uk/topics/network-induced_delay	network-induced delays
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/network-induced_delay	https://cso.kmi.open.ac.uk/topics/network-induced_delays	network-induced delay
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/packet_dropouts	https://cso.kmi.open.ac.uk/topics/packet_dropout	packet dropouts
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/packet_dropout	https://cso.kmi.open.ac.uk/topics/packet_dropouts	packet dropout
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/fault_tolerant_control	https://cso.kmi.open.ac.uk/topics/fault-tolerant_control	fault tolerant control
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/fault-tolerant_control	https://cso.kmi.open.ac.uk/topics/fault_tolerant_control	fault-tolerant control
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/interval_time-varying_delays	https://cso.kmi.open.ac.uk/topics/interval_time-varying_delay	interval time-varying delays
http://cso.kmi.open.ac.uk/schema/cso#relatedEquivalent	https://cso.kmi.open.ac.uk/topics/interval_time-varying_delay	https://cso.kmi.open.ac.uk/topics/interval_time-varying_delays	interval time-varying delay
